AN_LETIVO,CD_ALUNO_SME,DESC_RACA_COR,CD_SEXO,TIPO_ESCOLA,DRE,NOME_DISTRITO,TURMA_ESCOL,MODALIDADE_SEGMENTO,DESC_SERIE,DESC_PAIS_NASC
2016,6515515,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund2,C.III 9.ANO F9,CHINA
2016,5761820,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,4580815,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,4196943,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,6297316,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,4756790,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PONTE RASA,S,Fund2,C.III 7.ANO F9,JAPAO
2016,6288079,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6361455,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,5766772,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,5035049,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,5594627,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,5089762,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,5210357,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,VILA PRUDENTE,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,5661199,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6054852,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SACOMA,S,Fund1,C.I 3.ANO F9,CANADA
2016,6191683,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,SAO MIGUEL,S,Fund1,C.I 2.ANO F9,JAPAO
2016,4849376,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,Fund1,C.II 4.ANO F9,ESPANHA
2016,4508229,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,BUTANTA,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,4636527,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,PINHEIROS,S,Fund2,C.II 6.ANO F9,JAPAO
2016,4556885,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,Fund2,C.III 9.ANO F9,JAPAO
2016,5895737,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,6547357,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,BUTANTA,S,Fund1,C.I 2.ANO F9,INGLATERRA
2016,6056810,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 2.ANO F9,PARAGUAI
2016,6130269,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5008122,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,6015353,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MANDAQUI,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,4424946,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,4643437,PARDA,M,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,4061801,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,CAPAO REDONDO,S,Fund2,C.III 8.ANO F9,JAPAO
2016,6216884,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,EJA5A8,EJA MIII,PORTUGAL
2016,5829119,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,5829119,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6515890,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,RIO PEQUENO,S,Fund2,C.III 9.ANO F9,FRANCA
2016,6098659,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,6389822,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 3.ANO F9,PARAGUAI
2016,5214084,INDIGENA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,4416599,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PIRITUBA,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,5214522,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,TUCURUVI,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,5304755,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,5935276,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,4876329,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6707869,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,JARDIM HELENA,S,EJA5A8,EJA MIII,GUINE BISSAU
2016,4968437,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERDIZES,S,Fund2,C.II 6.ANO F9,PARAGUAI
2016,6484240,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,Fund1,C.I 2.ANO F9,ESPANHA
2016,5949966,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,Fund1,C.I 1.ANO F9,SIRIA
2016,5799467,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,5280593,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,4846525,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5616728,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6593723,PRETA,M,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,Fund1,C.I 1.ANO F9,ANGOLA
2016,5027475,BRANCA,M,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,Fund2,C.III 7.ANO F9,MARTINICA
2016,5776221,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,4904421,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,3792530,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,6301979,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6273718,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6224146,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6301335,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL I,BOLIVIA
2016,6546006,BRANCA,M,EMEBS       ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,PRE,INFANTIL II,BOLIVIA
2016,6453669,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6364578,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,CRECHE,BERCARIO II,BOLIVIA
2016,5840463,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,PRE,INFANTIL I,BOLIVIA
2016,6526381,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,CRECHE,MINI GRUPO II,REPUBLICA DO HAITI
2016,6555764,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,REPUBLICA,S,PRE,INFANTIL I,REPUBLICA DO HAITI
2016,6482780,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CAMBUCI,S,PRE,INFANTIL I,REPUBLICA DO HAITI
2016,6556265,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,PRE,INFANTIL I,ANGOLA
2016,6130269,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,6305849,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,PRE,INFANTIL I,BOLIVIA
2016,6258195,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,PARQUE DO CARMO,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6395335,NAO DECLARADA,F,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,MOVA,MOVA,REPUBLICA DO HAITI
2016,6033584,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,CIDADE ADEMAR,S,PRE,INFANTIL II,REPUBLICA DO HAITI
2016,6596345,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5048245,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6523925,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6269161,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,VILA ANDRADE,S,Fund2,C.III 8.ANO F9,TURQUIA
2016,4350485,PARDA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,4476722,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,TREMEMBE,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,6372006,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,6356858,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5179122,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,5069679,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,ITAIM BIBI,S,Fund1,C.II 4.ANO F9,PARAGUAI
2016,4507960,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,5963368,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6647520,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,EJA1A4,EJA ALF I,REPUBLICA DO HAITI
2016,4824859,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund2,C.III 9.ANO F9,JAPAO
2016,5651103,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAO RAFAEL,S,Fund1,C.I 2.ANO F9,COLOMBIA
2016,6516760,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6578672,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,CRECHE,MINI GRUPO I,ANGOLA
2016,5669998,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,PRE,INFANTIL II,ANGOLA
2016,6359142,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6688928,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,VILA SONIA,S,EJA5A8,EJA FINAL I,ARGENTINA
2016,6562210,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,SAO MIGUEL,S,EJA1A4,EJA BASICA I,REPUBLICA DO HAITI
2016,6701975,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,SAO MIGUEL,S,EJA1A4,EJA BASICA I,REPUBLICA DO HAITI
2016,6189805,PRETA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,JARDIM SAO LUIS,S,CRECHE,MINI GRUPO II,CONGO
2016,6390297,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,GUAIANASES,S,PRE,INFANTIL II,ANGOLA
2016,5967487,AMARELA,F,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,BUTANTA,S,EJA5A8,MIII CIEJA,JAPAO
2016,6610846,NAO DECLARADA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6419972,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,CRECHE,BERCARIO II,BOLIVIA
2016,6629515,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SACOMA,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,5170274,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,6705825,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CAMBUCI,S,EJA1A4,MII CIEJA,GUINE BISSAU
2016,6293317,AMARELA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,VILA LEOPOLDINA,S,Fund1,C.II 4.ANO F9,JAPAO
2016,5265628,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6674819,INDIGENA,F,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,EJA5A8,MIV CIEJA,BOLIVIA
2016,6408588,NAO DECLARADA,M,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,PRE,INFANTIL I,BOLIVIA
2016,5654120,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,PRE,INFANTIL II,BOLIVIA
2016,6622585,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,6428711,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,PRE,INFANTIL II,BOLIVIA
2016,5906886,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,JARDIM HELENA,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,6346470,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,Fund1,C.I 3.ANO F9,CUBA
2016,5246355,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6055453,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,Fund1,C.I 3.ANO F9,NIGERIA
2016,6579070,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SE,S,Fund1,C.I 2.ANO F9,SIRIA
2016,6562711,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PRE,INFANTIL II,ANGOLA
2016,4480174,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,6384552,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,CARRAO,S,Fund1,C.I 2.ANO F9,SIRIA
2016,5836421,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6073100,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,6323785,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,Fund1,C.I 2.ANO F9,CABO VERDE
2016,6234256,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,6266991,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund1,C.I 1.ANO F9,PERU
2016,5842415,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6396766,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PRE,INFANTIL I,REPUBLICA DO HAITI
2016,6365697,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,SANTO AMARO,S,Fund2,C.II 6.ANO F9,COLOMBIA
2016,4899300,INDIGENA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,SOCORRO,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,4546786,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,6580733,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PONTE RASA,S,EJA5A8,EJA FINAL II,BOLIVIA
2016,6202835,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PONTE RASA,S,PRE,INFANTIL I,BOLIVIA
2016,6348883,PRETA,F,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CAMBUCI,S,EJA1A4,MII CIEJA,REPUBLICA DO HAITI
2016,6437868,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,CRECHE,BERCARIO I,BOLIVIA
2016,4507330,AMARELA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SAO LUCAS,S,Fund2,C.III 9.ANO F9,JAPAO
2016,6612094,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SE,S,EJA1A4,EJA ALF II,GUINE BISSAU
2016,5299654,PARDA,F,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,TUCURUVI,S,MOVA,MOVA,ESPANHA
2016,6574842,NAO DECLARADA,F,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BELA VISTA,S,MOVA,MOVA,BOLIVIA
2016,6243579,PARDA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PIRITUBA,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6580733,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PONTE RASA,S,EJA5A8,EJA FINAL I,BOLIVIA
2016,6569140,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,CRECHE,MINI GRUPO I,ANGOLA
2016,4478883,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,Fund2,C.II 6.ANO F9,PARAGUAI
2016,6190117,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,JACANA,S,Fund2,C.III 7.ANO F9,JAPAO
2016,6556425,NAO DECLARADA,F,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6315690,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,Fund1,C.I 3.ANO F9,ARGENTINA
2016,4781095,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,6278730,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL I,BOLIVIA
2016,5934669,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,PRE,INFANTIL I,BOLIVIA
2016,6251073,BRANCA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PONTE RASA,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6647846,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CONSOLACAO,S,CRECHE,BERCARIO II,ANGOLA
2016,6555595,PRETA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,CRECHE,BERCARIO II,REPUBLICA DA AFRICA DO SUL
2016,6612031,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,5696656,INDIGENA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,PRE,INFANTIL II,BOLIVIA
2016,4868351,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,5935230,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6165998,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,CAMPO LIMPO,S,Fund1,C.II 4.ANO F9,REPUBLICA DO HAITI
